address,archetype,cluster,is_noise,SIS,C_D,C_B,C_P,deviation_flag,is_suspicious_gt,coinjoin_score,coinjoin_ratio,total_value,tx_count_total,active_days,recency_days,batch_ratio
bc1pg78kk4zc76k3wn4dhpzxwv7d5zze3swfu0v6q5tmqwhrfndaq9xqazl38p,Exchanges,2,False,0.00452488687707396,0.0001425439340768244,0.0,4.450012038767394e-06,False,0,0.0,0.0,0.02863469,349.0,9.323043981481481,567.0,0.0
1EU3DfEoZukq7egF4Yt1fvpBAjFrhmPJZs,Noise,-1,True,0.0045176108256866345,7.466587023071754e-05,0.0,3.560407263010183e-05,False,0,0.5,0.0,853.19806,146.0,754.6669907407407,313.0,0.0
31nTU9L14v4LSh7AnD5AtiaLQappmg6qYJ,Retail Users,0,False,0.0045174465479034115,7.466587023071754e-05,0.0,3.5601803210970676e-05,False,0,0.5,0.0,71.55254,73.0,342.8940509259259,557.0,0.15217391304347827
1JYajr7EwDE1nnmiHh82UjnypjvNV13Mq,Retail Users,0,False,0.004499111236444694,6.787806384610686e-05,0.0,3.847396721512719e-05,False,0,0.5,0.0,214.91904,43.0,174.1091550925926,297.0,0.0
bc1qcvaggev6cwkghd0xe97ulaen7pd47a2hmsazyc,Retail Users,0,False,0.004495997621903697,7.466587023071754e-05,0.0,3.5305496540334255e-05,False,0,0.5490196078431373,0.09803921568627451,66.76586,160.0,367.8929861111111,339.0,0.05504587155963303
bc1qa9ygjhpjg2tx27md00x5g0tfyvptaky789xryw,Retail Users,0,False,0.0044896025475182795,7.466587023071754e-05,0.0,3.5217151641403636e-05,False,0,0.5277777777777778,0.05555555555555555,14.082467,57.0,70.01327546296297,639.0,0.02564102564102564
1DQnCxxxakDbNUwWiAYeQg3UMH7HjPqiY7,Noise,-1,True,0.004489309024152297,8.145367661532823e-05,0.0,3.208763917957533e-05,False,0,0.5,0.0,295.53787,267.0,412.5170949074074,662.0,0.07792207792207792
3CE6gHNStTbMEtZxXyuqEFA2BzGnE2u3pq,Noise,-1,True,0.004481660174128117,7.466587023071754e-05,0.0,3.510743154557125e-05,False,0,0.5,0.0,1021.26416,316.0,477.87059027777775,299.0,0.03773584905660377
bc1qgmjlkaua02j2v4wsw0m2ar5vah4jvmfg54n2e4,Noise,-1,True,0.004468720793555691,7.466587023071754e-05,0.0,3.4928680181630496e-05,False,0,0.02631578947368421,0.05263157894736842,174.23378,294.0,197.99780092592593,370.0,0.0
bc1payren4xwdf5k62z4gac2lav0m5durpkxvjzj7td5t6lzt3uxu49skh2epu,Exchanges,2,False,0.004459209938006389,6.787806384610686e-05,0.0,3.792274983042077e-05,False,0,0.20833333333333334,0.4166666666666667,0.47438082,198.0,167.21612268518518,434.0,0.005376344086021506
18kjL4bT4dJHqBSBbz9zBVuZwq9TWAeBgF,Exchanges,2,False,0.004452953034229359,6.787806384610685e-06,0.0,6.59654318826523e-05,False,0,0.0,0.0,4.9105024,35.0,458.94748842592594,613.0,0.0
bc1qdaf60q0kewwrvwdvx6lp76lp5mqtw4p4f2rlna,Mixing Services,4,False,0.004436695640512954,7.466587023071754e-05,0.0,3.4486267984635576e-05,False,0,0.0,0.0,0.00035868,98.0,0.0,0.0,0.0
1MksgvphjB5Y9gcGxPA2Yw6NpCawBY46H9,Retail Users,0,False,0.00441141237354002,5.430245107688548e-05,0.0,4.3513364454447126e-05,False,0,0.5,0.0,126.48468,83.0,564.417962962963,512.0,0.06779661016949153
1A1zP1eP5QGefi2DMPTfTL5SLmv7DivfNa,Noise,-1,True,0.004409666872666121,6.109025746149617e-05,0.0,4.0363793616678904e-05,False,0,0.0,0.0,9.828024,630.0,0.0,0.0,0.0031746031746031746
12u1us2oDuz1BZhxpwCp2nHN2emKdBGzGK,Noise,-1,True,0.004407202221723111,7.466587023071754e-05,0.0,3.407883048741914e-05,False,0,0.5,0.0,1124.4236,119.0,569.3276041666667,330.0,0.0379746835443038
3FhYrqGso2TtLFaynWhaBueqDsJZjS2Ec9,Noise,-1,True,0.004349414491305775,7.466587023071754e-05,0.0,3.3280520585849995e-05,False,0,0.5,0.0,178.77045,158.0,265.71886574074074,404.0,0.07407407407407407
1DqvSC1AsuJ1cdh5Pj3dvjrMAiXEwswuQG,Retail Users,0,False,0.00433773269526931,6.109025746149617e-05,0.0,3.937005730514039e-05,False,0,0.5,0.0,234.69637,16.0,47.08361111111111,844.0,0.0
1MhBYg6REqgjqnSc85WshZ2RmjieCFvq2T,Noise,-1,True,0.004334805710531381,6.787806384610686e-05,0.0,3.620416483195947e-05,False,0,0.5,0.0,482.7821,161.0,244.8019675925926,299.0,0.14912280701754385
bc1pdg06f00jg7rj562c42xxlqkps7eyarxxrehzmrz9p67znpp98jws2ulljv,Noise,-1,True,0.004324964957019577,7.466587023071754e-05,0.0,3.294276194455248e-05,False,0,0.16666666666666666,0.3333333333333333,1.7826455,292.0,53.811087962962965,519.0,0.0
bc1pvccmggfumsuy3n8rzpj6erlresdm206vzyjekww7dggwathsz92sdejwv7,Exchanges,2,False,0.004321316233409407,6.109025746149617e-05,0.0,3.9143271723549844e-05,True,0,0.125,0.25,1.0070634,60.0,113.02269675925926,440.0,0.017857142857142856
1e9h237UQ5VU2dWm9DKXK83ACcmn8p7VH,Noise,-1,True,0.004321316233409407,6.109025746149617e-05,0.0,3.9143271723549844e-05,False,0,0.5,0.0,292.21286,203.0,281.0829282407407,792.0,0.0
bc1qttg4cy9v4wt3a78k9fusqz4xz8z3fhqmd2h2r9,Retail Users,0,False,0.004321316233409407,6.109025746149617e-05,0.0,3.914327172354984e-05,False,0,0.5,0.0,1.4873385,68.0,150.90498842592592,339.0,0.0
37TFgSzoABWa8GsAGYB6hLWYAjEedGqKmE,Noise,-1,True,0.00431700581587063,6.787806384610686e-05,0.0,3.5958267786826476e-05,False,0,0.503125,0.00625,1158.065,400.0,782.3156944444445,299.0,0.1875
bc1q5vq0ds4jdj3jrjrx8zhqczpv09dakpwggvk7nk,Exchanges,2,False,0.004303924626998936,1.357561276922137e-05,0.0,6.078121802244381e-05,False,0,0.14285714285714285,0.2857142857142857,0.38012797,43.0,31.228032407407408,434.0,0.0
1Cmi6msAf9NxwtPXZhMcBDD314qcATq9cS,Retail Users,0,False,0.004300234371172031,2.0363419153832057e-05,0.0,5.760478132363729e-05,False,0,0.5,0.0,445.7652,105.0,678.6284143518518,356.0,0.058823529411764705
3LoeuEvZnjvw1MqhbgHNyruFUx61UgFQw4,Noise,-1,True,0.0042986425332202614,0.00013575612769221372,0.0,4.450012038767394e-06,False,0,0.5,0.0,3397.856,105.0,749.5630671296296,328.0,0.38596491228070173
bc1qwcs66kmgyns0espy5n2pzfvkapf77g5yc6mhnv,Retail Users,0,False,0.0042921057419151405,6.787806384610686e-05,0.0,3.561428515513433e-05,False,0,0.603448275862069,0.20689655172413793,29.403542,88.0,254.11524305555557,733.0,0.0
bc1pwkalvtn4k5092nehzjd22f0nnccz35tsnh667q3866v7u7mmg0wstef403,Exchanges,2,False,0.0042921057419151405,6.787806384610686e-05,0.0,3.561428515513433e-05,False,0,0.09090909090909091,0.18181818181818182,0.38147658,156.0,14.396331018518518,543.0,0.027586206896551724
1HA9bWf9EbfRJuHafqK287pVLFkKsZXNzn,Noise,-1,True,0.0042920657792523895,6.787806384610686e-05,0.0,3.5613733090030954e-05,False,0,0.5,0.0,150.26079,81.0,544.9395254629629,353.0,0.08
3Q569BEzRffgXyXvZngrueHae5qHhcZcar,Retail Users,0,False,0.004289050858473693,2.0363419153832057e-05,0.0,5.745028643593482e-05,False,0,0.5,0.0,52.040493,11.0,297.5478125,478.0,0.0
3QMd8YzPMf4yKnMtzunEY39Hki6EboTBm8,Retail Users,0,False,0.00428666058258774,6.109025746149617e-05,0.0,3.866452045582468e-05,False,0,0.5,0.0,267.7009,163.0,432.45560185185184,304.0,0.0425531914893617
3Pzk4RimDTqn5AHkiw5iUcPZn3vSGxdfJe,Noise,-1,True,0.004282619150520285,8.145367661532823e-05,0.0,2.923231727157026e-05,False,0,0.5,0.0,832.97797,169.0,466.00042824074075,616.0,0.13986013986013987
18Jxqo6Z8EgbaM4DJmqx8KtTeqFifaoE6w,Noise,-1,True,0.004280552864232649,7.466587023071754e-05,0.0,3.232923008986356e-05,False,0,0.5,0.0,385.63333,221.0,624.4526273148148,456.0,0.20207253886010362
bc1q4c8n5t00jmj8temxdgcc3t32nkg2wjwz24lywv,Noise,-1,True,0.0042756371601705735,7.466587023071754e-05,0.0,3.2261321985537626e-05,False,0,0.5,0.0,2030.2944,363.0,202.84163194444446,602.0,0.002770083102493075
15eEpe65DsQdP7EpYqEJFHGjb2ZM7rWCc2,Noise,-1,True,0.0042741122383729915,6.787806384610686e-05,0.0,3.536571349575476e-05,False,0,0.5,0.0,1334.3623,212.0,286.72959490740743,303.0,0.17687074829931973
bc1pult2h3kp5jctxvn0au0g8edmuj89a3r5tg8fxa8dz9tsvnsv965qhkegy7,Exchanges,2,False,0.004266816347711475,2.715122553844274e-05,0.0,5.401766971024078e-05,False,0,0.0,0.0,0.00021582001,25.0,1.0,364.0,0.0
bc1qpe5qy2u234uytxnn5ys99f3frrcx57l4fv4370,Exchanges,2,False,0.004260297987968429,6.787806384610685e-06,0.0,6.330399441302602e-05,False,0,0.0,0.0,0.01752234,5.0,423.63067129629627,492.0,0.0
1GKtMN59icPAGQeEp6A6YxjRSn4m4xngsg,Noise,-1,True,0.004250249630869524,6.787806384610686e-05,0.0,3.5036062967698e-05,False,0,0.5,0.0,707.0574,279.0,288.1105324074074,492.0,0.15714285714285714
1tqKXF6hXw2gspkU74d6nNrV6zxguf9kS,Noise,-1,True,0.004240767911397518,8.824148299993891e-05,0.0,2.5528704810734488e-05,False,0,0.0,0.0,1681.538,749.0,602.9008217592593,298.0,0.0
bc1qfj8hmg00ravxdtgx59x586t5ldjyhf9cam99jp,Exchanges,2,False,0.0042303645694173565,7.466587023071754e-05,0.0,3.163590276233972e-05,False,0,0.0,0.0,5.0540476,241.0,211.14305555555555,541.0,0.0
bc1p5zgsnkxp6dy628a33x5kvsrfnqq8yhqu5yk8t8p68k98dzjw9tnq9hlvfe,Exchanges,2,False,0.004226243689378141,4.75146446922748e-05,0.0,4.408080507910307e-05,False,0,0.2345679012345679,0.4691358024691358,1.950474,192.0,118.88347222222222,296.0,0.0
bc1peq84g4tx9lx3v86ujjpmgagzx88c2rr7mgg5kwlk2mx83grvsh2sccmuku,Exchanges,2,False,0.004226243689378141,4.75146446922748e-05,0.0,4.408080507910307e-05,False,0,0.17647058823529413,0.35294117647058826,7.2573614,92.0,361.9887962962963,414.0,0.04
1AxA7nU3nsawyRYg2fGBQi95w2Xyyz4YGP,Noise,-1,True,0.004222190892758127,8.145367661532823e-05,0.0,2.8397529745607274e-05,False,0,0.5,0.0,256.52884,151.0,95.19777777777777,403.0,0.14965986394557823
383SJtC6snP6BW3GfCpav1HoYusqHJKsuj,Noise,-1,True,0.004211442723330291,6.787806384610686e-05,0.0,3.4499964070681017e-05,False,0,0.5054347826086957,0.010869565217391304,642.68427,190.0,774.7018518518519,299.0,0.09183673469387756
1KiXRcEk8kDdLctGAm4kUSXMpKpPo9snut,Noise,-1,True,0.00420800246915733,6.787806384610686e-05,0.0,3.4452438602033004e-05,False,0,0.5,0.0,612.334,214.0,620.2809375,462.0,0.09395973154362416
bc1p86a024dexfm5nch64ktsm4fq2mv094pqzyfpkegg6t52l75qu3dqr0t5yz,Exchanges,2,False,0.004202647052007497,1.357561276922137e-05,0.0,5.9382116684864314e-05,False,0,0.0,0.0,0.0015378201,3.0,1.0,445.0,0.0
3LG8WT3zamcEFNaKpxr26ydGEhBtFZ1L6e,Noise,-1,True,0.004195901961404,6.109025746149617e-05,0.0,3.741073344220617e-05,False,0,0.0,0.0,258.426,206.0,460.03664351851853,376.0,0.015625
17nfJgSePHxiYRTj5ALvAyfvhF1PMExfKV,Exchanges,2,False,0.004193805168018452,6.787806384610685e-06,0.0,6.238542785631976e-05,False,0,0.0,0.0,7.145079,85.0,341.4159837962963,735.0,0.0
bc1qnfzc5c5500xvatvtfnxf4wkszhv4mv5h8kfd6z,Retail Users,0,False,0.004193563747545038,6.109025746149617e-05,0.0,3.737843213426217e-05,False,0,0.5588235294117647,0.11764705882352941,1.7902441,163.0,491.1103587962963,318.0,0.007751937984496124
bc1pgu845h8deq29er72crd5j3tzll9uplght2gefv8wmwlnwu5pfz6s2mnmdn,Exchanges,2,False,0.004182361942813416,2.715122553844274e-05,0.0,5.285097243429058e-05,False,0,0.0,0.0,0.2608142,26.0,1.1003819444444445,386.0,0.0
3HECAMQZjxaiSTk6pESyksenUSqcyPmvV9,Retail Users,0,False,0.004173166241096165,8.824148299993891e-05,0.0,2.4594820015909713e-05,False,0,0.5,0.0,27.539915,113.0,206.24890046296295,665.0,0.013157894736842105
bc1qft6dq5qqus7lt5jtepzk99h5knqna7r2z6lspf,Exchanges,2,False,0.0041338794634721565,4.75146446922748e-05,0.0,4.280483740293705e-05,False,0,0.07142857142857142,0.14285714285714285,0.03444754,24.0,11.754282407407407,447.0,0.0
3CoXS7yqn6KP1AJc1CRkWvextZMB3iKacz,Retail Users,0,False,0.004098128664334418,7.466587023071754e-05,0.0,2.980912687741937e-05,False,0,0.55,0.1,60.003296,23.0,13.717986111111111,371.0,0.0
3N2sphr179t5Wkd4MVvt1A9y1nNMc9MXtK,Noise,-1,True,0.004089508407837023,6.787806384610686e-05,0.0,3.281549972684291e-05,False,0,0.8831168831168832,0.7662337662337663,345.62128,341.0,630.8769907407408,297.0,0.09090909090909091
bc1plqsjxj3s0u99ps2eczvmvq8ne0apkc2lrxrtw8xla54yst3dm88qulak65,Miners,3,False,0.004065861398061443,6.109025746149617e-05,0.0,3.561428515513433e-05,True,0,0.7717391304347826,0.5434782608695652,2.2506852,161.0,209.81199074074075,344.0,0.0
bc1pkkwqyxn3rm608ryuqg9hyqna0syq4jx5pxkr7pzg8n3usx6tyqfst5u966,Exchanges,2,False,0.004065861398061443,6.109025746149617e-05,0.0,3.561428515513433e-05,False,0,0.0,0.0,0.55078316,25.0,70.23049768518518,344.0,0.09090909090909091
bc1phz9y5m63crhullewnvjxevkga6xf0222ku332dq9xps8qs83lqrqtvl2f7,Mixing Services,4,False,0.004065861398061443,6.109025746149617e-05,0.0,3.561428515513433e-05,False,0,0.0,0.0,47.56199,80.0,0.0,0.0,0.0
bc1qyugtvfp9s7w6z90fkpdkz8wh622ape8eklhnxe,Exchanges,2,False,0.004065861398061443,6.109025746149617e-05,0.0,3.561428515513433e-05,False,0,0.11538461538461539,0.23076923076923078,0.89105725,315.0,396.11487268518516,372.0,0.029801324503311258
bc1p0xzdd702vwhrugplpcpnnqrwyse7reezh7zam45xhtw3m89vg2tq9y5e9g,Exchanges,2,False,0.004065861398061443,6.109025746149617e-05,0.0,3.561428515513433e-05,False,0,0.08333333333333333,0.16666666666666666,3.3295565,119.0,340.0263773148148,439.0,0.009345794392523364
bc1pk9w7e0ydn52cv2jajzq6908462853dva3ulfmc7smjqu368e632svm2w8m,Exchanges,2,False,0.004065861398061443,6.109025746149617e-05,0.0,3.561428515513433e-05,False,0,0.0,0.0,0.11789703,93.0,48.32961805555556,736.0,0.011111111111111112
bc1qddwfklvatmg466jltqhyl5suzcajqkar0uzj6z,Mixing Services,4,False,0.004065861398061443,6.109025746149617e-05,0.0,3.561428515513433e-05,False,0,0.0,0.0,0.00023916,62.0,0.0,0.0,0.0
bc1p4pdn0fx2c8surx0jszr6jzvceamp5xk5pq0ty5n7gatptj6sgnks9nxy60,Exchanges,2,False,0.004065861398061443,6.109025746149617e-05,0.0,3.561428515513433e-05,False,0,0.21428571428571427,0.42857142857142855,1.0162723,240.0,339.23524305555554,442.0,0.0182648401826484
bc1puqag8p99vnrpta6pxwjrvcald38xq3gqnlx7z9slzfaazkqmsw8s49jcjg,Miners,3,False,0.004065861398061443,6.109025746149617e-05,0.0,3.561428515513433e-05,False,0,1.0,1.0,1.6922822,193.0,198.49709490740742,573.0,0.04736842105263158
bc1pqzd26u0p3jw3v6d29s4v6rfnzgk54n3v98p39vveuulkucsqlvcqp0vf2u,Miners,3,False,0.004065861398061443,6.109025746149617e-05,0.0,3.561428515513433e-05,False,0,0.75,0.5,1.0876365,52.0,164.54570601851853,390.0,0.0
bc1pf2x3lxttc6axusjsq9qdt7lnaqxzt02spqyy2l0v75k5l46nn3tss9zkkc,Exchanges,2,False,0.004065861398061443,6.109025746149617e-05,0.0,3.561428515513433e-05,False,0,0.125,0.25,1.4964936,304.0,292.76334490740743,492.0,0.02054794520547945
bc1qlv35qfu4y498r8xryswkh6vvvfhgjxymady7fu,Exchanges,2,False,0.004065861398061443,6.109025746149617e-05,0.0,3.561428515513433e-05,False,0,0.0,0.0,0.02038577,131.0,55.78208333333333,578.0,0.032
bc1q06cargylylpun7vqau3ywaw3mkj3j4mdnfnlvv,Noise,-1,True,0.004065861398061443,6.109025746149617e-05,0.0,3.561428515513433e-05,True,0,0.125,0.25,78.0015,139.0,224.92626157407406,357.0,0.034782608695652174
bc1q3cktujr3mggk32qxjvhhp9ektwqalz3dul7zc5,Miners,3,False,0.004065861398061443,6.109025746149617e-05,0.0,3.561428515513433e-05,False,0,0.29411764705882354,0.5882352941176471,2.8740406,191.0,341.9002662037037,430.0,0.006369426751592357
bc1p72qq2232ccj0cefr6dfde0adts4ep33j5u8s2w82s8drd6r764aqyjgfp2,Noise,-1,True,0.004065861398061443,6.109025746149617e-05,0.0,3.561428515513433e-05,False,0,0.75,0.5,0.13120852,72.0,1.089247685185185,443.0,0.0
bc1ppc5v784lpy3pcs7wk6fpf30c2m2we5uendqqcjm8wj3kg698ytksac8a86,Exchanges,2,False,0.004065861398061443,6.109025746149617e-05,0.0,3.561428515513433e-05,False,0,0.0,0.0,0.08877368,66.0,50.51275462962963,489.0,0.031746031746031744
bc1qmht77yh2dauwmnq73ea05ykqr26e7veea8spz6,Exchanges,2,False,0.004065861398061443,6.109025746149617e-05,0.0,3.561428515513433e-05,False,0,0.2222222222222222,0.4444444444444444,1.3216379,489.0,115.60369212962964,445.0,0.0
bc1p85upas2u6exhz9949u4uy78aj4yeha3ysdnqjnsd8qtx90fnkgysq5u85r,Noise,-1,True,0.004065861398061443,6.109025746149617e-05,0.0,3.561428515513433e-05,False,0,0.6707317073170732,0.34146341463414637,8.212088,171.0,498.46996527777776,301.0,0.015384615384615385
bc1pklh5w8l63gm53lg3z3guly5fmc75u9uy66lp36ety6rr0kcd58gsk350y2,Exchanges,2,False,0.004065861398061443,6.109025746149617e-05,0.0,3.561428515513433e-05,False,0,0.125,0.25,2.7992764,166.0,230.10233796296296,345.0,0.028169014084507043
bc1q0m356kuk55w6lphsfge00ytqr73fmzz3zl84jk,Exchanges,2,False,0.004065861398061443,6.109025746149617e-05,0.0,3.561428515513433e-05,False,0,0.020833333333333332,0.041666666666666664,2.0783987,240.0,416.08578703703705,369.0,0.018518518518518517
bc1pzgsw0m0hk6xu5e9yqa9c45794f8kqu4gde7ryhvyd620lltjg3kqv4hl54,Exchanges,2,False,0.004065861398061443,6.109025746149617e-05,0.0,3.561428515513433e-05,False,0,0.07894736842105263,0.15789473684210525,1.7084733,128.0,286.21510416666666,498.0,0.0
bc1pg4yzlyff94k96pcvxg2crajrhnf2ykhzlkcu4y2tg2yz3pt8x38qpudkpv,Noise,-1,True,0.004065861398061443,6.109025746149617e-05,0.0,3.561428515513433e-05,False,0,0.25,0.5,0.9166325,289.0,1.0,595.0,0.05574912891986063
bc1ps9mjx3wd3p8sn8snu6eja4y5tlej05clvrjkrf4rpdmhmdyqtyys3e2v20,Exchanges,2,False,0.004065861398061443,6.109025746149617e-05,0.0,3.561428515513433e-05,False,0,0.0,0.0,0.20649472,78.0,22.943449074074074,542.0,0.0
bc1qgzv3zz9gd5dldhamweecauralyuk8e4p7t84eh,Exchanges,2,False,0.004065861398061443,6.109025746149617e-05,0.0,3.561428515513433e-05,False,0,0.0625,0.125,0.843299,267.0,98.905625,505.0,0.035856573705179286
3EVrvXfzWBqF4g7QdtML5ZQ49Kborogy1x,Exchanges,2,False,0.004065861398061443,6.109025746149617e-05,0.0,3.561428515513433e-05,False,0,0.0,0.0,2.454436,18.0,1.0,433.0,0.0
bc1ppw3vksy6rx3sk696lccrf49v2kzg7yx2687e6hcnud0gckyak6tq8vystl,Exchanges,2,False,0.004065861398061443,6.109025746149617e-05,0.0,3.561428515513433e-05,False,0,0.14,0.28,1.861918,122.0,237.94253472222223,318.0,0.020618556701030927
bc1p773pwcp3c632yccg35uezq9lqtt8xk5pqj48wcdv94a0hsn3auxsapv507,Miners,3,False,0.004065861398061443,6.109025746149617e-05,0.0,3.561428515513433e-05,False,0,0.7857142857142857,0.5714285714285714,0.8019836,71.0,218.17733796296295,557.0,0.0
bc1q23eulf64q0w6ydtukz05s9ttf9rfnelz5gpnc8,Exchanges,2,False,0.004065861398061443,6.109025746149617e-05,0.0,3.561428515513433e-05,False,0,0.1111111111111111,0.2222222222222222,0.8764339,97.0,421.1953819444444,359.0,0.011363636363636364
bc1p97ug250vh00pstdyhm47f7s8vn2cnh732epmv67kc0kv6w4ujqqqqjkf20,Exchanges,2,False,0.004065861398061443,6.109025746149617e-05,0.0,3.561428515513433e-05,False,0,0.19444444444444445,0.3888888888888889,5.1039143,218.0,394.12761574074074,390.0,0.02
bc1pr9rtf9qxzjunk5usarre3h63sys2ul27j8d94awlxkrnvd2zwdqszs7t6k,Noise,-1,True,0.004065861398061443,6.109025746149617e-05,0.0,3.561428515513433e-05,False,0,0.10294117647058823,0.20588235294117646,0.61049306,546.0,243.30005787037038,304.0,0.041015625
bc1ppsfg0mu5rnu9naelp6cnuy72rz8u9dey38fm3mvpyqlqn9dmjufs46audv,Noise,-1,True,0.004065861398061443,6.109025746149617e-05,0.0,3.561428515513433e-05,False,0,0.6730769230769231,0.34615384615384615,7.969145,382.0,349.13697916666666,437.0,0.016853932584269662
bc1prmjxtvr6w24we4tqakv56yf77wvvstuv0l9ndrc7nr062au5n89qj79gjj,Exchanges,2,False,0.004065861398061443,6.109025746149617e-05,0.0,3.561428515513433e-05,True,0,0.1111111111111111,0.2222222222222222,0.31257367,41.0,37.76665509259259,381.0,0.0
bc1pqlygvuuj4rp28g4zcamm6udlnvcsl4uj94p7vd352p2elhgnqg9q2xr8tl,Exchanges,2,False,0.004065861398061443,6.109025746149617e-05,0.0,3.561428515513433e-05,False,0,0.10810810810810811,0.21621621621621623,6.2934217,193.0,456.8685185185185,328.0,0.038461538461538464
bc1pvvmhpjvmnntk3w44s9tu58krwgx30u9q2y4wcg2sr9vf9kt6ajgsrqj48z,Exchanges,2,False,0.004065861398061443,6.109025746149617e-05,0.0,3.561428515513433e-05,False,0,0.125,0.25,0.05260752,92.0,291.8764699074074,395.0,0.025
bc1q9n6afvgs8dstfg5cwxczzg05assq0f0wt4qk2r,Exchanges,2,False,0.004065861398061443,6.109025746149617e-05,0.0,3.561428515513433e-05,True,0,0.125,0.25,0.06911573,95.0,241.88233796296296,553.0,0.0
bc1pjjd2w24kcph044z4szuufkt4e80l6krj9vh5dmye9ddfylvrhl7qygxldt,Noise,-1,True,0.004065861398061443,6.109025746149617e-05,0.0,3.561428515513433e-05,False,0,1.0,1.0,0.1393247,122.0,1.0,458.0,0.03305785123966942
bc1pkf823rjxq03l78ae89rldeg7th30j8k8szkv9gh4uvzyku3jvplsfrnejj,Exchanges,2,False,0.004065861398061443,6.109025746149617e-05,0.0,3.561428515513433e-05,False,0,0.07142857142857142,0.14285714285714285,9.192007,156.0,154.89560185185186,630.0,0.053691275167785234
bc1p5kqvqy9wqsex9udjq2cjpujksur8xq8gt95fl2q28mxh8ztxm7gqy4vggk,Exchanges,2,False,0.004065861398061443,6.109025746149617e-05,0.0,3.561428515513433e-05,False,0,0.0,0.0,0.00458498,41.0,1.0,339.0,0.075
bc1p2nl2976mcfm3f4f7we0wtx67xhc70fk7usp7rg3lrawcv0vf3zxs9u2qkf,Exchanges,2,False,0.004065861398061443,6.109025746149617e-05,0.0,3.561428515513433e-05,False,0,0.16071428571428573,0.32142857142857145,2.2875533,193.0,394.72733796296296,386.0,0.04242424242424243
bc1p54c3v6qlgwklk6e2hky8y99xra6w9kvqfsqd637eskh486axf8yqt8p9hp,Exchanges,2,False,0.004065861398061443,6.109025746149617e-05,0.0,3.561428515513433e-05,True,0,0.1111111111111111,0.2222222222222222,0.39612544,125.0,118.71836805555556,589.0,0.034482758620689655
3L6JTnSF9uopWMoQW9cDF6VPxCKU9FYwyf,Mixing Services,4,False,0.004065861398061443,6.109025746149617e-05,0.0,3.561428515513433e-05,False,0,0.0,0.0,0.3126507,98.0,0.0,0.0,0.0
bc1pplllcqepenh96ls9h2nj8ywdn2qevty43au5mtyg4mk704qfc7cqjkrgdx,Exchanges,2,False,0.004065861398061443,6.109025746149617e-05,0.0,3.561428515513433e-05,False,0,0.09375,0.1875,4.1122375,166.0,360.3790509259259,436.0,0.03333333333333333
bc1p52p4q62uuf029sf9hzwtuzm30vuvkvgjjanfpp928a93q2td8dpqmg9k0g,Miners,3,False,0.004065861398061443,6.109025746149617e-05,0.0,3.561428515513433e-05,False,0,0.8076923076923077,0.6153846153846154,0.25808814,51.0,164.6598148148148,315.0,0.0
bc1p4uqw46hzg9ku06z2jruaejaygj6ln79jcv7qcmppeyf4c5d6mfcscq9ex3,Exchanges,2,False,0.004065861398061443,6.109025746149617e-05,0.0,3.561428515513433e-05,False,0,0.0,0.0,0.02267468,165.0,1.0,772.0,0.042682926829268296
bc1psrj86q6vevap9zjwet9my4jkgdtzmatdr2mg53358vru3nqet0ysspk2y9,Miners,3,False,0.004065861398061443,6.109025746149617e-05,0.0,3.561428515513433e-05,True,0,0.782051282051282,0.5641025641025641,7.1285,185.0,279.6224189814815,469.0,0.00684931506849315
bc1ptjjlrzfxr4ue4mr0uq4tfzwpfnvjgk7qsd4wxrzmyq4x6kghzxvqqgr2xj,Exchanges,2,False,0.004065861398061443,6.109025746149617e-05,0.0,3.561428515513433e-05,False,0,0.03333333333333333,0.06666666666666667,0.2981045,111.0,426.29020833333334,337.0,0.010416666666666666
bc1p6u24dgstkfjagxmpvaz233rcvdlykups3nglg2tpuvl2nkzm2m6sqx9038,Exchanges,2,False,0.004065861398061443,6.109025746149617e-05,0.0,3.561428515513433e-05,False,0,0.0,0.0,0.9989289,14.0,1.0,432.0,0.0
bc1pnkyw52s9p3mfhl2amm6ya0876u6ny354h4gsu2x2nl8xngtrg4cqsa9g98,Noise,-1,True,0.004065861398061443,6.109025746149617e-05,0.0,3.561428515513433e-05,True,0,0.7,0.4,6.2911434,110.0,11.146782407407407,431.0,0.010526315789473684
bc1ph6cx6ugp5rhfx0900nt2gknjeap2k5d2v6sq5zpm3xzvzjnjntcssel75g,Exchanges,2,False,0.004065861398061443,6.109025746149617e-05,0.0,3.561428515513433e-05,False,0,0.0,0.0,0.30275255,91.0,9.218460648148149,596.0,0.0
bc1ql2jnlu27cmp8rgxkxdhshh9q23m6jy7e6pt47x,Noise,-1,True,0.004065861398061443,6.109025746149617e-05,0.0,3.561428515513433e-05,False,0,0.5833333333333334,0.16666666666666666,99.10447,108.0,302.5832175925926,477.0,0.029411764705882353
bc1p2guce57k9d377dctn6xg6uxacgt8nuj2gjgdxsvhn79gsfgyz5aquhrkez,Noise,-1,True,0.004065861398061443,6.109025746149617e-05,0.0,3.561428515513433e-05,False,0,0.6388888888888888,0.2777777777777778,10.749656,284.0,248.184375,547.0,0.0
bc1qk46na5rupk5whzskapuvk0nak48t67eyrvgmlp,Exchanges,2,False,0.004065861398061443,6.109025746149617e-05,0.0,3.561428515513433e-05,False,0,0.125,0.25,0.32677773,55.0,119.96659722222222,430.0,0.0392156862745098
